PP.1,PP.2,PP.3,PP.5,PP.6,PP.7,PP1.5,PP1.6,PP1.7,PP1.8,PP1.9,PP2.0,PP100,PP150,PP200,PP250,PP300,PP350,PP750,PP800,PP850,PP900,PP950,PP1000,PP0.15,PP0.145,PP0.14,PP0.135,PP0.13,PP0.12,PP0.075,PP0.07,PP0.065,PP0.06,PP0.055,PP0.05,PP.8,PP.9,PP1.0,PP1.1,PP1.2,PP1.3,PP1.4,PP400,PP450,PP500,PP550,PP600,PP650,PP700,PP0.115,PP0.11,PP0.095,PP0.09,PP0.085,PP0.08,Fault Class
0.849659773,0.797251942,0.772690805,0.750411198,0.744756967,0.740563101,0.72479608,0.723857491,0.723030403,0.722297602,0.721627944,0.721043536,0.849331654,0.849285291,0.849251615,0.849258584,0.849266008,0.849284103,0.849486108,0.849514965,0.849581583,0.849614782,0.849614449,0.849659773,0.811961278,0.799823421,0.787254558,0.772011864,0.759063736,0.832561621,0.876909882,0.883640036,0.890790075,0.898374172,0.906391212,0.91483779,0.737228481,0.734452688,0.73214164,0.730190355,0.7285236,0.727098821,0.725867582,0.849288491,0.849321989,0.849334361,0.849355875,0.84937762,0.849403664,0.849444837,0.836682659,0.829115627,0.854901429,0.860460536,0.865957853,0.870779487,1
0.861798293,0.812294297,0.788831565,0.767485593,0.762088497,0.758091112,0.742963405,0.742058436,0.741260877,0.740554218,0.739909428,0.739346017,0.861615091,0.86155214,0.8615033,0.861492128,0.86148172,0.861483691,0.861625108,0.861652541,0.861715836,0.861748878,0.861751225,0.861798293,0.814194318,0.802418859,0.790709998,0.776900282,0.766137281,0.84573606,0.887526459,0.893827877,0.900495728,0.907550137,0.914988574,0.922804626,0.754908396,0.752250524,0.750033403,0.74815821,0.746554726,0.745182664,0.743996278,0.861473581,0.861495737,0.861499782,0.86151248,0.861528473,0.861549008,0.861587028,0.849618981,0.842430275,0.866722922,0.871940068,0.877099307,0.881736557,1
0.873868911,0.827400078,0.805137145,0.784804826,0.77968716,0.775904076,0.76148449,0.760617114,0.759852568,0.759175127,0.758557933,0.758017947,0.873840517,0.873764943,0.873703138,0.873674906,0.873647985,0.873633752,0.87370413,0.873728441,0.873786334,0.873817735,0.873821976,0.873868911,0.81702437,0.805693679,0.794920149,0.782588726,0.77399825,0.858878539,0.898015486,0.903869866,0.910042599,0.916557321,0.923409474,0.930589829,0.772888012,0.770360286,0.768247266,0.766456683,0.764923666,0.763610446,0.762474176,0.873609443,0.873618791,0.873613468,0.873615843,0.873624913,0.87363789,0.873670837,0.862514143,0.855782564,0.878465462,0.883329274,0.888148058,0.892593127,1
0.885786114,0.842447001,0.82147238,0.802222981,0.797403229,0.793849416,0.78019895,0.779372774,0.778644409,0.777998981,0.777411845,0.776897489,0.885911698,0.885828255,0.885756635,0.885713579,0.885672465,0.885643057,0.885636843,0.885656614,0.885707382,0.88573578,0.885741053,0.885786114,0.820417806,0.80960967,0.799837914,0.789017097,0.782568799,0.871892259,0.908294406,0.913687915,0.919357421,0.925327545,0.931591128,0.938136331,0.791012695,0.788625839,0.786625959,0.784927616,0.783471542,0.782222701,0.781141316,0.885605783,0.885601767,0.88558672,0.885577987,0.885579337,0.885583329,0.885609665,0.875273949,0.869062441,0.890047119,0.894550122,0.899027497,0.903264323,1
0.897465937,0.857316536,0.837704291,0.819596223,0.81508895,0.811776357,0.798947411,0.798165637,0.797476264,0.796865329,0.796310423,0.795823651,0.897734274,0.897648166,0.897570583,0.897515912,0.897463749,0.897421192,0.897338016,0.897352191,0.897394573,0.89741882,0.897424253,0.897465937,0.824334782,0.814121756,0.805408898,0.796118066,0.791764693,0.884682246,0.918284704,0.923208518,0.928371654,0.93379736,0.939475419,0.945391611,0.809129437,0.806892528,0.805013568,0.80341411,0.802040657,0.800861077,0.799838793,0.89737302,0.897356005,0.897331571,0.89731171,0.89730498,0.897299258,0.89731792,0.887805909,0.882161991,0.901387381,0.905525864,0.909661918,0.913667812,1
0.908826421,0.871894799,0.853703265,0.83678404,0.832599862,0.829537298,0.817573005,0.81683839,0.816190434,0.815616132,0.815095307,0.814637802,0.909217,0.909133507,0.90905423,0.908991865,0.908932378,0.908879529,0.90872409,0.908732037,0.90876529,0.908784527,0.908789304,0.908826421,0.828729566,0.819178406,0.811571936,0.803817711,0.801496077,0.89715594,0.927912974,0.932363679,0.93702233,0.94190882,0.947009591,0.952308328,0.82708827,0.825008614,0.823256998,0.821761999,0.820475975,0.819369821,0.818410253,0.908823188,0.908794404,0.908761569,0.908731311,0.908716604,0.908701168,0.908711623,0.900019814,0.89497596,0.912407571,0.916181403,0.919977067,0.923724999,1
0.91978823,0.886073347,0.869344194,0.853650413,0.849796048,0.846989131,0.835922811,0.835237637,0.834633106,0.834097211,0.833611983,0.833185138,0.920273047,0.920197148,0.920120536,0.9200548,0.919992019,0.919932328,0.919713919,0.919715453,0.919739378,0.919753081,0.919756503,0.91978823,0.833551111,0.824722286,0.818259829,0.812036371,0.811668461,0.909223912,0.937111831,0.941091648,0.945252693,0.949610048,0.954146757,0.95884475,0.844743621,0.842826657,0.841207364,0.839821255,0.838626537,0.837597209,0.836703326,0.919870998,0.919832424,0.919792736,0.919753486,0.919731372,0.919706918,0.919709176,0.911828449,0.907402706,0.923031433,0.92644384,0.929900865,0.933362166,1
0.930275388,0.899749882,0.884507555,0.87006491,0.866543304,0.863994468,0.85384923,0.853215276,0.85265574,0.852159641,0.85171117,0.85131607,0.930821278,0.930757298,0.930687477,0.930622757,0.930560719,0.930497958,0.930229648,0.930225026,0.93023995,0.930247952,0.930249487,0.930275388,0.838743841,0.830691109,0.825400311,0.820689715,0.822183876,0.920800673,0.945820626,0.949337466,0.953012636,0.9568556,0.960846194,0.964964993,0.861955584,0.860204813,0.858721311,0.857447324,0.856346812,0.855396901,0.854570993,0.930435027,0.930389217,0.930344656,0.930298376,0.930269848,0.930237686,0.930232279,0.923148405,0.919345121,0.93318586,0.936243174,0.939364278,0.942511517,1
0.94021613,0.91282888,0.899080431,0.885903712,0.882714225,0.880422784,0.871211273,0.870629797,0.870116371,0.869661054,0.869250134,0.868887548,0.94078745,0.940738751,0.940679298,0.94061971,0.940562169,0.940500134,0.940197703,0.940187581,0.940194302,0.940196794,0.940196107,0.94021613,0.844248604,0.837018661,0.832917176,0.829689962,0.832942182,0.931805564,0.953985973,0.957053287,0.960258925,0.963606626,0.96707344,0.970639057,0.878591109,0.877008055,0.875662259,0.874502384,0.873497962,0.872629221,0.87187287,0.940438949,0.940388819,0.940341638,0.940290689,0.940257097,0.94021903,0.940206947,0.933900976,0.930711424,0.942801729,0.94551313,0.948302282,0.951112069,1
0.949543796,0.925222132,0.912957455,0.901050549,0.898189183,0.896151466,0.887875766,0.887347488,0.88688082,0.886466861,0.886093909,0.88576428,0.95010525,0.950074001,0.950027681,0.949976751,0.949926907,0.949869132,0.949549818,0.949535181,0.949534885,0.94953238,0.949529355,0.949543796,0.850003741,0.843635956,0.840731537,0.838947224,0.843842456,0.942163674,0.961562043,0.964198494,0.966955229,0.969830829,0.972800211,0.975842687,0.894525088,0.893109293,0.891901542,0.890856503,0.889949019,0.88916234,0.888476403,0.949812749,0.949761348,0.949713898,0.949660851,0.949623809,0.949581974,0.949564566,0.944013097,0.941416304,0.95181481,0.954192072,0.956654859,0.95911035,1
0.958197749,0.936849232,0.926041653,0.915397551,0.912857222,0.911066743,0.903718442,0.90324354,0.902823802,0.90245136,0.902116415,0.901819856,0.958717132,0.958704162,0.958672716,0.958633119,0.958593394,0.958542883,0.958224051,0.958206129,0.958200275,0.958193563,0.958188299,0.958197749,0.855946226,0.850472449,0.84876313,0.848370891,0.854784426,0.951806757,0.968510655,0.970739629,0.973071958,0.975502257,0.978004142,0.980557089,0.909641339,0.908390387,0.907319446,0.906388695,0.905577949,0.904873355,0.904257954,0.958493852,0.958444117,0.958398666,0.958346109,0.958307384,0.958264074,0.95824294,0.953418269,0.951381966,0.960166686,0.962223922,0.964367976,0.966460884,1
0.966124237,0.947637998,0.938245198,0.928846019,0.92661684,0.925064522,0.918624931,0.918203039,0.91782993,0.917498745,0.917201467,0.916937761,0.966574904,0.966579654,0.966563668,0.966537024,0.966508905,0.966467906,0.966165742,0.966145898,0.966136101,0.966126172,0.966118972,0.966124237,0.862012812,0.857457257,0.856931633,0.857871017,0.865669871,0.960674092,0.974801176,0.976650151,0.978585968,0.980600968,0.982668421,0.984768522,0.923833477,0.922743049,0.921806136,0.920987863,0.920272614,0.919649259,0.919103781,0.966428089,0.966382624,0.966341187,0.966291533,0.966252918,0.966210401,0.966187253,0.962057429,0.960538892,0.967805634,0.969559066,0.971394476,0.973126453,1
0.973277182,0.957524848,0.949490057,0.941307106,0.939376679,0.938051109,0.932491636,0.932121849,0.931794597,0.931503998,0.931243674,0.931012277,0.973640037,0.973660613,0.973659474,0.973646236,0.973630174,0.973600026,0.973328341,0.973307964,0.973295863,0.97328383,0.973275162,0.973277182,0.86814112,0.864520336,0.865157927,0.867359644,0.876403952,0.96871325,0.980410265,0.981910087,0.98348016,0.985112591,0.986781332,0.988467832,0.937005674,0.936069638,0.935262471,0.934553635,0.933931618,0.933387801,0.932910909,0.973570471,0.973531352,0.97349554,0.973450847,0.973414044,0.973374385,0.973350917,0.969879736,0.968826762,0.974687429,0.97615517,0.977694845,0.979078137,1
0.979618831,0.966455118,0.959708519,0.952702414,0.951056111,0.949943815,0.945226483,0.944907373,0.944624747,0.944373658,0.944149213,0.943949263,0.979883698,0.979917027,0.979928965,0.979928393,0.979923794,0.979904833,0.979674076,0.979654472,0.979641608,0.979628616,0.979619072,0.979618831,0.874270652,0.871593558,0.873365253,0.876752013,0.886896423,0.975880742,0.985321481,0.986505582,0.987743007,0.989027849,0.990335762,0.991649952,0.949073301,0.948283829,0.947600699,0.946997072,0.946465033,0.945998222,0.945587871,0.97988571,0.979854332,0.979825233,0.979787067,0.979753567,0.979718478,0.97969623,0.976843208,0.976195191,0.980775999,0.981977856,0.983237793,0.984295157,1
0.985120233,0.974383332,0.968843606,0.962964487,0.961585721,0.960671457,0.956749553,0.956479184,0.956239511,0.956026466,0.955836475,0.955666803,0.985286514,0.985328582,0.985350803,0.985361033,0.985366318,0.985357865,0.985174415,0.985156706,0.985144412,0.985131554,0.985121798,0.985120233,0.880343643,0.87861165,0.881480217,0.885967613,0.89706267,0.982142487,0.989524819,0.990428418,0.991368063,0.992342055,0.993328701,0.994313406,0.959963447,0.959311156,0.958745023,0.958241256,0.957794996,0.957401863,0.95705533,0.985348468,0.985325451,0.985303558,0.985272883,0.985243869,0.985214582,0.985194833,0.982915193,0.982604099,0.986043923,0.98700121,0.988000636,0.988764536,1
0.989761525,0.981273411,0.976849363,0.97203721,0.970907679,0.97017473,0.96699357,0.966769526,0.966570713,0.966393878,0.966236584,0.966095727,0.989838098,0.989884258,0.989913149,0.989931343,0.989944088,0.989944518,0.989810292,0.98979534,0.989784653,0.98977289,0.989763596,0.989761525,0.886305768,0.885512964,0.889433622,0.894931054,0.906824557,0.987474094,0.993016179,0.993675508,0.994353478,0.995054638,0.995760773,0.996459855,0.969615321,0.969089441,0.968632041,0.968221744,0.967856181,0.967532646,0.967246566,0.989943332,0.989928487,0.989913663,0.989890785,0.989867059,0.989844247,0.989827922,0.98807264,0.98802406,0.990472711,0.991208075,0.991969434,0.992480618,1
0.993532005,0.987098828,0.983691021,0.979876108,0.978976018,0.978406476,0.975904271,0.975723685,0.975563246,0.975420438,0.975293774,0.975179999,0.993536378,0.993581706,0.993613108,0.993635688,0.993652816,0.993659697,0.993572111,0.993560456,0.993552057,0.993542153,0.993533953,0.993532005,0.892106669,0.892240067,0.897161112,0.903572732,0.916111063,0.991860954,0.995796841,0.996248437,0.996701554,0.997168717,0.997635834,0.998093718,0.977980526,0.977569077,0.977211059,0.976886893,0.97659613,0.976337419,0.976107829,0.993664523,0.993656882,0.993648375,0.993632941,0.993614875,0.993598616,0.993586225,0.992302173,0.992436441,0.994052882,0.994590134,0.995138915,0.995444486,1
0.996430004,0.991842671,0.98934502,0.986448506,0.985756767,0.985331805,0.983440594,0.983300189,0.983175275,0.983063992,0.98296561,0.982876928,0.996386803,0.996426472,0.99645599,0.996478918,0.996496953,0.996507244,0.996459516,0.996451345,0.996445526,0.996438001,0.99643143,0.996430004,0.897700298,0.898740147,0.904603609,0.911829288,0.924858708,0.995298129,0.99787297,0.998153049,0.998418393,0.998690775,0.998960666,0.999221899,0.985023186,0.984713177,0.984444241,0.984198026,0.983975436,0.983776142,0.983598534,0.996515374,0.996513276,0.996509786,0.996500823,0.996488351,0.996478132,0.996469749,0.995599966,0.99583318,0.996783826,0.997147769,0.997512183,0.997663341,1
0.998462569,0.995497685,0.993798973,0.991733655,0.991228053,0.990928182,0.989574837,0.989470961,0.989378396,0.989295849,0.989223143,0.989157339,0.998401476,0.998431126,0.998454455,0.998473556,0.998488891,0.998499188,0.998480958,0.998476105,0.998472773,0.998467874,0.998463327,0.998462569,0.903045113,0.904965255,0.911707592,0.919643891,0.933011798,0.997790068,0.99925516,0.999399103,0.999513585,0.999630379,0.999744727,0.999853558,0.99072003,0.990497665,0.990306718,0.99012955,0.989967863,0.989822021,0.9896914,0.998507619,0.998508853,0.998508634,0.99850464,0.998497276,0.998492052,0.998487318,0.997971421,0.998216485,0.998673469,0.998889722,0.999100225,0.999149842,1
0.999644958,0.9980662,0.997051498,0.99572271,0.995380077,0.995185376,0.994292633,0.994221312,0.994157634,0.994100779,0.99405092,0.99400558,0.99959827,0.99961434,0.999627593,0.999638883,0.999648065,0.999654871,0.999653088,0.999651053,0.99964976,0.999647456,0.999645162,0.999644958,0.908104109,0.910872381,0.918425185,0.926966334,0.940522478,0.999350133,0.999958046,1,1,1,1,1,0.995036621,0.994911218,0.994786538,0.994668914,0.994560321,0.994461486,0.994372434,0.999660535,0.999662522,0.999663516,0.999662591,0.999659481,0.999657768,0.999655935,0.999430681,0.99959838,0.999737759,0.999832561,0.999921265,0.99992148,1
1,0.999559986,0.999111939,0.998418607,0.998214971,0.998105298,0.99759282,0.997549803,0.997511305,0.997476883,0.997446854,0.997419389,1,1,1,1,1,1,1,1,1,1,1,1,0.912844734,0.916423405,0.924714124,0.93375298,0.947350625,1,1,0.999972599,0.999893652,0.999814921,0.999740931,0.999674644,0.998023938,0.9979551,0.997884502,0.997816453,0.997752705,0.997694035,0.997640783,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.999557345,1,1,0.999835818,0.999746557,0.999701738,0.999487168,0.999467981,0.999450759,0.999435334,0.999421963,0.999409647,0.999633687,0.999616395,0.999600914,0.999586926,0.999575377,0.999565699,0.99955239,0.999553429,0.999553758,0.999555545,0.999557692,0.999557345,0.917238706,0.921584941,0.930537602,0.939966601,0.953463636,0.999768942,0.9994029,0.999337099,0.999213641,0.999093207,0.998984433,0.99889306,0.999669819,0.999642871,0.999613877,0.9995851,0.999557622,0.999531969,0.999508469,0.999557529,0.999552859,0.999549675,0.999548385,0.999550162,0.999549907,0.999550449,0.999709006,0.999450826,0.999490083,0.999422114,0.999366766,0.999410896,1
0.998352649,0.999416056,0.999745289,1,1,1,1,1,1,1,1,1,0.998529969,0.998495528,0.998463457,0.998433778,0.998409159,0.998387599,0.998346664,0.998347617,0.998347185,0.998350069,0.998354043,0.998352649,0.921261778,0.926328133,0.935864064,0.945576141,0.958836125,0.998693053,0.998191979,0.998116983,0.997982139,0.997855727,0.99774994,0.997673056,1,1,1,1,1,1,1,0.998369332,0.998357581,0.998349207,0.998344514,0.998346658,0.998344168,0.998343843,0.998593903,0.997987879,0.998243657,0.998134488,0.99805668,0.998182997,1
0.996426733,0.997846388,0.99838679,0.998947543,0.999011368,0.999036442,0.999167702,0.999182136,0.9991952,0.999206962,0.99921697,0.999226377,0.996722659,0.996672572,0.99662401,0.99657807,0.996539831,0.996505024,0.996424051,0.996423752,0.996421445,0.996424624,0.996429957,0.996426733,0.924893473,0.930628403,0.940666954,0.950556429,0.963449581,0.996814421,0.996395715,0.996338987,0.996224399,0.996126197,0.996059474,0.996034768,0.999051173,0.999063374,0.999051684,0.999098012,0.999116593,0.999134759,0.999151882,0.99647546,0.996454673,0.996439438,0.996429497,0.996430636,0.996424069,0.99642147,0.996696639,0.995654814,0.996301265,0.99617734,0.996108799,0.996348141,1
0.993824744,0.995337133,0.995972265,0.996725021,0.996827093,0.996857929,0.997038133,0.997062192,0.99708411,0.997103922,0.997120536,0.997136402,0.994248467,0.994185496,0.994121743,0.994060156,0.994008766,0.993960292,0.993829739,0.993827079,0.993821853,0.993824485,0.9938306,0.993824744,0.928116833,0.934465217,0.944924457,0.954887894,0.967291998,0.994180308,0.994045757,0.994033075,0.993968764,0.993931208,0.9939377,0.994000748,0.996870707,0.996880718,0.996875105,0.996927121,0.996955391,0.996984206,0.997012028,0.993919045,0.99388788,0.993864574,0.993847945,0.99384686,0.993834653,0.993828484,0.994064072,0.992501039,0.993707506,0.993594671,0.993565335,0.993940924,1
0.99059537,0.991941725,0.992557598,0.993388545,0.993503346,0.993521192,0.993669929,0.993698807,0.993725367,0.993749512,0.993769331,0.993788703,0.991146876,0.991074835,0.990998301,0.990922826,0.990859744,0.990798167,0.990612096,0.990606105,0.990597079,0.990598353,0.990604609,0.99059537,0.930918189,0.937821869,0.94861928,0.95855629,0.97035753,0.990842348,0.991176866,0.991232407,0.991246651,0.991300234,0.99141196,0.991596013,0.993515991,0.993509928,0.993498222,0.993545748,0.99353997,0.993606937,0.993639063,0.990745692,0.990703522,0.990671486,0.990647241,0.990642964,0.990623944,0.990613128,0.990747181,0.98858089,0.990510238,0.990433459,0.990470949,0.990998526,1
0.98679011,0.987720218,0.988206091,0.989003046,0.989105327,0.989092123,0.98913174,0.98916069,0.989187724,0.989212521,0.989232187,0.989252139,0.987460138,0.987383616,0.98729764,0.987211053,0.987138627,0.987065451,0.986821981,0.986811902,0.986798433,0.986797631,0.986803373,0.98679011,0.933287003,0.940685323,0.951738479,0.961552476,0.972646172,0.986855807,0.987826837,0.98797326,0.988092486,0.988265589,0.988512242,0.98884804,0.9890537,0.989018321,0.988988887,0.989021994,0.98901132,0.989033669,0.989101558,0.987003014,0.986949974,0.986909147,0.986876939,0.986868827,0.986842296,0.986826055,0.986800333,0.983952819,0.986759857,0.986742943,0.986872153,0.987560585,1
0.982462645,0.982738547,0.982987723,0.983641482,0.983706493,0.983644984,0.983501377,0.983525762,0.983549198,0.983571047,0.983587276,0.983604944,0.983233354,0.983157374,0.983065976,0.982971864,0.982893165,0.982810721,0.982512161,0.982497507,0.982479241,0.982475801,0.982480407,0.982462645,0.935215755,0.943046115,0.954273333,0.963872238,0.974163501,0.982278898,0.984036382,0.984294895,0.984543574,0.984862307,0.985271085,0.985786684,0.983558997,0.983481832,0.98342361,0.983432808,0.983408566,0.98342036,0.983360692,0.982740302,0.982677282,0.982628203,0.982588283,0.982576074,0.982541854,0.982519769,0.982280611,0.978678668,0.982508677,0.982574011,0.982816819,0.983669089,1
0.977668283,0.977067739,0.976978364,0.977383983,0.977387707,0.977261565,0.976823412,0.976834163,0.976896146,0.976911566,0.976921189,0.976933803,0.978514594,0.978444234,0.978351817,0.978254313,0.978172908,0.978084182,0.977736846,0.977717429,0.977694334,0.977687889,0.977690818,0.977668283,0.936699916,0.944898318,0.956219292,0.965516172,0.974920452,0.977172172,0.979848965,0.980239349,0.980639891,0.981127947,0.9817234,0.98244402,0.977114673,0.976984123,0.976886751,0.976863078,0.976817398,0.976811451,0.976743761,0.978008324,0.977936901,0.977880671,0.977833864,0.977817696,0.977776128,0.977748174,0.977247234,0.972823035,0.977810397,0.977978681,0.978353809,0.979368279,1
0.972463506,0.970783084,0.970258969,0.970316945,0.97023634,0.970030276,0.969277139,0.969275196,0.969275493,0.969177397,0.96916474,0.96921852,0.973354987,0.973295006,0.973206021,0.973109495,0.973029189,0.9729376,0.972551315,0.97252726,0.97249963,0.972490034,0.972490863,0.972463506,0.937737964,0.946239561,0.957575973,0.96648962,0.974933153,0.971597988,0.975310552,0.975851143,0.976423784,0.977102308,0.977906199,0.978854093,0.969810227,0.969615665,0.969469566,0.969404688,0.969330175,0.969300121,0.969218491,0.972859227,0.972781546,0.972719736,0.972667376,0.972647775,0.972599689,0.97256623,0.971761056,0.966452697,0.972719672,0.9730097,0.973532682,0.974704518,1
0.966905598,0.963963288,0.962914742,0.962532088,0.962345327,0.962045206,0.960917502,0.960898467,0.960884273,0.960781108,0.960757525,0.960742543,0.967808756,0.967763231,0.96768185,0.967590586,0.967515144,0.967424289,0.96701164,0.966983373,0.966951805,0.966939144,0.966937598,0.966905598,0.938331472,0.947071107,0.958347202,0.966802649,0.974222789,0.965620059,0.970469299,0.971176911,0.971939598,0.972827064,0.973858251,0.975052584,0.96174091,0.961472759,0.961269228,0.961155516,0.961045332,0.960985252,0.960884429,0.967346486,0.967265098,0.96719964,0.967143459,0.967121296,0.96706794,0.967029704,0.965884142,0.959636114,0.967291775,0.967720235,0.968403508,0.969726117,1
0.961052346,0.956689619,0.95503429,0.954125484,0.95381219,0.953405133,0.95184936,0.951809548,0.951777473,0.951665587,0.951627482,0.951600696,0.961933134,0.961905155,0.961834956,0.961752832,0.961685708,0.961599097,0.961174479,0.961142686,0.961108042,0.961092625,0.961088588,0.961052346,0.938485213,0.947397954,0.958541093,0.96647005,0.972815495,0.959303042,0.96537515,0.966264943,0.967233214,0.968345322,0.969619658,0.971076419,0.953006732,0.952656531,0.952387805,0.952218401,0.952066334,0.951970817,0.951845955,0.961524885,0.961442562,0.961375599,0.961317594,0.961294022,0.961236955,0.961194981,0.959679396,0.952442991,0.961582332,0.962163642,0.963016722,0.964483098,1
0.95496178,0.949045056,0.946708768,0.945196568,0.944738035,0.944212525,0.942181569,0.94211763,0.942064703,0.941941402,0.941886406,0.941845564,0.955788139,0.955779571,0.955723269,0.955653474,0.95559756,0.955518362,0.955096899,0.955062476,0.955025819,0.95500815,0.955001674,0.95496178,0.938207284,0.947228942,0.958170114,0.965511344,0.970742249,0.95271217,0.960079364,0.961164675,0.962351539,0.963701119,0.965231377,0.966963303,0.943711448,0.9432719,0.942931213,0.942700096,0.942500609,0.942364807,0.942211511,0.95545048,0.95537001,0.955303738,0.955246021,0.95522238,0.955163358,0.955118912,0.953210225,0.944943886,0.955647106,0.956393296,0.957423017,0.959026892,1
0.948691955,0.941113456,0.938031006,0.935847137,0.935226539,0.934572512,0.932025989,0.931934942,0.931858516,0.931721357,0.931647354,0.931590572,0.94943618,0.949447516,0.949406761,0.94935156,0.94930898,0.949239791,0.948836225,0.948800207,0.948762727,0.948743467,0.948734758,0.948691955,0.937509211,0.94657685,0.957251148,0.963950766,0.968038742,0.945912924,0.954633978,0.955926111,0.957341936,0.958938883,0.9607347,0.962751235,0.933961517,0.933426537,0.933008163,0.93271019,0.932458473,0.932278143,0.932092507,0.949180504,0.949104485,0.949040998,0.948985634,0.948963347,0.948904187,0.948858674,0.946540243,0.93720983,0.949541813,0.950462445,0.951673241,0.953409948,1
0.942300728,0.932978751,0.929094651,0.926180355,0.925382927,0.924591857,0.921496381,0.921375644,0.921273419,0.921120236,0.921025386,0.920951019,0.942941484,0.9429718,0.942947053,0.942907628,0.942879587,0.942822249,0.942449861,0.942413348,0.942376279,0.942356195,0.942345594,0.942300728,0.936406022,0.945458441,0.955805495,0.9618172,0.964745211,0.938970707,0.949091222,0.950599228,0.952251642,0.954102864,0.956170716,0.958477994,0.923865071,0.923229809,0.922729094,0.922360037,0.922052042,0.921823583,0.921602226,0.942773183,0.942703845,0.94264498,0.942593838,0.942574303,0.942516747,0.942471607,0.939732982,0.929311958,0.943321944,0.944424078,0.945818272,0.947685277,1
0.935845529,0.924724178,0.919993311,0.916299768,0.91531297,0.914377937,0.910707309,0.910554722,0.91042476,0.910253685,0.910136443,0.910043101,0.936369357,0.936416376,0.936406874,0.936383241,0.936369945,0.936325421,0.935995089,0.935959164,0.935923702,0.93590361,0.935891562,0.935845529,0.93491626,0.943894458,0.953858826,0.959144059,0.960906211,0.931950504,0.943502912,0.945233369,0.947127179,0.949236578,0.951579784,0.95418065,0.913530882,0.912791737,0.912205118,0.911761691,0.911394156,0.911114635,0.910854729,0.936287459,0.936226504,0.936173712,0.93612833,0.93611281,0.936058406,0.936015014,0.932851576,0.921321128,0.937042573,0.938330768,0.939908846,0.941905936,1
0.929383097,0.916431553,0.910819715,0.906308338,0.905121982,0.904037734,0.899773058,0.899586896,0.899427646,0.899237118,0.899096248,0.898982802,0.929785305,0.92984556,0.929849376,0.929840396,0.929841046,0.929809362,0.929528809,0.929494462,0.929461689,0.929442393,0.929429408,0.929383097,0.933061918,0.941909539,0.951441048,0.955969082,0.956570315,0.924916518,0.937919837,0.939876645,0.942013791,0.944382273,0.947001031,0.949895086,0.903067339,0.902221968,0.901546981,0.90102685,0.900597323,0.900264493,0.899963778,0.929782585,0.929731077,0.929685328,0.929646802,0.929636332,0.929586322,0.929545892,0.925958418,0.913307512,0.930758127,0.932234486,0.933995345,0.936124457,1
0.922969181,0.908180592,0.901664892,0.896307506,0.894913859,0.893676851,0.888806574,0.888585564,0.888395867,0.888184648,0.888019225,0.887884824,0.923254049,0.923323132,0.923337321,0.923340799,0.923353657,0.923333915,0.923107206,0.923075274,0.923046086,0.923028325,0.923014937,0.922969181,0.930868296,0.939532036,0.948586076,0.952334039,0.951789737,0.917931775,0.932391159,0.934575384,0.936954922,0.93958044,0.942471896,0.945655584,0.892581458,0.891628767,0.890864047,0.890265834,0.889772674,0.889384988,0.889041787,0.923317614,0.923275914,0.923237633,0.92320655,0.923201852,0.923157097,0.923120603,0.919114786,0.905340144,0.924522114,0.926186363,0.9281275,0.930392255,1
0.916658186,0.900048279,0.892617382,0.886396288,0.884790142,0.883398562,0.877918445,0.877661767,0.877440864,0.877208042,0.877017467,0.876861537,0.916838475,0.916911364,0.916932192,0.916945052,0.916967581,0.916958044,0.91678537,0.916756474,0.916731538,0.916715933,0.916702661,0.916658186,0.928363763,0.936793755,0.945331513,0.948284349,0.946619859,0.9110577,0.92696386,0.929373625,0.931991755,0.934869386,0.938027735,0.941494465,0.882177919,0.881118045,0.880263309,0.879586586,0.879028967,0.878585578,0.878198803,0.91695078,0.916918539,0.916887586,0.916863988,0.916865422,0.916826348,0.916794465,0.912380434,0.897486442,0.918386799,0.92023639,0.922354044,0.92475903,1
0.910502781,0.892108285,0.883762484,0.876670415,0.874849125,0.873302903,0.867215915,0.866923209,0.866670742,0.86641574,0.866199735,0.866021982,0.91059859,0.910670023,0.910693247,0.910711779,0.910740837,0.910739073,0.91061683,0.91059135,0.910571064,0.91055808,0.910545387,0.910502781,0.925579441,0.933729594,0.941718239,0.943868598,0.941118682,0.904353659,0.921682243,0.924312693,0.927162828,0.930284884,0.933701512,0.937441808,0.871958145,0.870792432,0.869848458,0.869093729,0.86847163,0.867972385,0.867541535,0.910738799,0.910715001,0.910690697,0.91067409,0.910681626,0.910648213,0.910621279,0.905813143,0.88981168,0.912402827,0.914433068,0.916722296,0.919272182,1
0.904553461,0.884430439,0.875181545,0.86722153,0.865185018,0.863485815,0.856801965,0.856473322,0.856189334,0.855911902,0.855670511,0.855470925,0.904590531,0.904655393,0.904676591,0.904696737,0.90472882,0.904731902,0.904653054,0.904631107,0.904615593,0.904605513,0.904593772,0.904553461,0.922548803,0.93037711,0.937789917,0.939137989,0.935346212,0.897876462,0.91658751,0.919430846,0.922503726,0.925859906,0.929523553,0.933525242,0.862019433,0.860750392,0.859718985,0.858887662,0.858201846,0.857647277,0.857172432,0.904736126,0.904719183,0.90470037,0.904689777,0.904702995,0.904674796,0.904652801,0.899468232,0.882378439,0.906618804,0.908823005,0.911277709,0.913976278,1
